,Date,Open,High,Low,Close,Adj Close,Volume,Day,Month,Year,Predicted using Facebook model,Predicted using Intel model,Predicted using Microsoft model,Predicted using Google model,Predicted using Apple model
14,2014-07-31,17.860001,18.0,17.469998999999998,17.5,16.755079000000002,10047000,31,7,2014,17.46857389774371,17.657893768324545,17.705878360589978,16.182758092441315,18.022186620218214
15,2014-08-01,17.5,17.790001,17.440001000000002,17.690001000000002,16.936993,5497100,1,8,2014,17.548344248919193,17.723294968059623,17.770700004894366,18.004181689868574,18.219670409998876
16,2014-08-04,17.67,17.82,17.559998999999998,17.65,16.898689,6043100,4,8,2014,17.558547255655782,17.739015811407675,17.772894602308583,17.81188784303421,18.216487957824306
17,2014-08-05,17.6,17.92,17.450001,17.66,16.908260000000002,7453400,5,8,2014,17.598804567615787,17.772893433688253,17.821186997105883,17.565377674375952,18.247293593287658
18,2014-08-06,17.540001,17.860001,17.41,17.639999,16.889114000000003,5586400,6,8,2014,17.545505947979024,17.724052385440555,17.77845069339996,17.81803099694345,18.20602202185293
19,2014-08-07,17.790001,17.950001,17.34,17.459999,16.716776,10192400,7,8,2014,17.455241014528497,17.609064707624096,17.63514482459786,16.826341380349326,18.063894304829674
20,2014-08-08,18.219998999999998,19.1,18.219998999999998,19.0,18.191223,22358700,8,8,2014,18.781017683644706,18.956732526743682,19.022252134427347,16.002507553575995,19.342819838984802
21,2014-08-11,19.02,19.1,18.85,18.9,18.095482,8615600,11,8,2014,18.788048183359194,18.97463265501691,18.99902629847692,18.34329035665213,19.406952438167366
22,2014-08-12,18.889999,19.0,18.690001000000002,18.9,18.095482,7403800,12,8,2014,18.657038537504405,18.842695817595445,18.87454736706573,18.39525424913052,19.28203756833647
23,2014-08-13,18.93,19.17,18.809998999999998,19.01,18.200794000000002,6414900,13,8,2014,18.85108153718332,19.042566976771464,19.091253669536513,18.74679109434839,19.486996931645876
24,2014-08-14,19.08,19.08,18.719998999999998,18.799999,17.999731,6399800,14,8,2014,18.64262433206622,18.81990359896821,18.845059364272757,18.47515292564625,19.259863406364133
25,2014-08-15,18.860001,19.15,18.68,19.040001,18.229519,9244900,15,8,2014,18.77669643987332,18.965832404061736,19.01341351921421,18.09463910991412,19.389925873911324
26,2014-08-18,19.120001000000002,19.32,18.93,19.299999,18.478455,7101900,18,8,2014,18.94181147303948,19.13833202244662,19.185029519195382,18.545213146919327,19.56106084074537
27,2014-08-19,19.219998999999998,19.469998999999998,19.15,19.370001000000002,18.627514,6206500,19,8,2014,19.156649909433952,19.36500009610121,19.419937422285074,18.904155123284966,19.786767372658005
28,2014-08-20,19.299999,19.389999,19.200001,19.25,18.512107999999998,5536700,20,8,2014,19.08075774554402,19.292986239434764,19.334176073590257,18.910041160186243,19.709276681749614
29,2014-08-21,19.200001,19.299999,19.040001,19.07,18.339010000000002,6819900,21,8,2014,18.946228520625283,19.155152229881704,19.194706304675947,18.50659396209194,19.56284945971899
30,2014-08-22,19.049999,19.24,18.93,19.08,18.348625,6280600,22,8,2014,18.891025047976626,19.104035569943175,19.15521322201434,18.523365213062107,19.514236417336654
31,2014-08-25,19.16,19.290001,19.07,19.110001,18.377481,3834500,25,8,2014,18.956238298795654,19.180261947688624,19.234523647111644,18.93444237649525,19.59099559736937
32,2014-08-26,19.16,19.49,19.09,19.450001,18.704442999999998,6740900,26,8,2014,19.132204622281733,19.354407053855017,19.421793195272357,18.56276352194881,19.75117488437344
33,2014-08-27,19.33,19.48,19.200001,19.23,18.492876000000003,4574300,27,8,2014,19.108999390588764,19.33235948228724,19.38817637086214,18.885570577455955,19.73339281172842
34,2014-08-28,19.190001000000002,19.43,19.129998999999998,19.389999,18.646742,4492600,28,8,2014,19.0839558828458,19.314249156364113,19.380338289811988,18.85403975360407,19.71356531956676
35,2014-08-29,19.459999,19.49,19.25,19.450001,18.704442999999998,5198300,29,8,2014,19.080270347972572,19.30355710042607,19.34694308468646,18.66893126227712,19.69107606881702
36,2014-09-02,19.5,19.5,19.32,19.5,18.752529,4815900,2,9,2014,19.207780104438285,19.398371882268552,19.41355143684936,19.653313480359937,19.884325960320105
37,2014-09-03,19.6,19.75,19.469998999999998,19.68,18.925629,6486400,3,9,2014,19.46142788257214,19.6541184593316,19.680671770513214,19.5835962952803,20.13024602274976
38,2014-09-04,19.65,20.15,19.639999,20.030001000000002,19.262217,12295800,4,9,2014,19.879263957647765,20.075009049830946,20.12170355546577,18.947398385603737,20.5210673332968
39,2014-09-05,20.01,20.1,19.84,19.969998999999998,19.204517000000003,6344800,5,9,2014,19.788350719278952,19.98167845157975,20.003912573452368,19.864809447899578,20.449613682429025
40,2014-09-08,19.950001,19.99,19.709999,19.790001,19.031412,7982200,8,9,2014,19.62973471467552,19.825008737646264,19.840051789873215,19.307745685001994,20.272477291230246
41,2014-09-09,19.700001,19.83,19.52,19.540001,18.790997,4964700,9,9,2014,19.48485347038573,19.686563189946078,19.720275079583885,19.682431728578777,20.151707965168967
42,2014-09-10,19.65,19.68,19.43,19.610001,18.858313,4309400,10,9,2014,19.321295901504698,19.524703524543543,19.55089221572733,19.598309095686144,19.987691032258212
43,2014-09-11,19.469998999999998,19.540001,19.200001,19.41,18.665976999999998,6268000,11,9,2014,19.138393499956095,19.33892982572604,19.36468706686715,19.02732071656729,19.79011020059714
44,2014-09-12,19.530001000000002,19.530001000000002,19.1,19.120001000000002,18.387094,6563400,12,9,2014,19.03208350277245,19.22136673326417,19.24012505815125,18.81509859010131,19.6705696982621
45,2014-09-15,19.18,19.209999,18.780001000000002,18.860001,18.137058,7353800,15,9,2014,18.713001950740193,18.912754905533316,18.93495865082464,18.26434583563935,19.34685552145126
46,2014-09-16,18.809998999999998,19.24,18.75,19.139999,18.406322,5498400,16,9,2014,18.887199740030212,19.111479224114476,19.1805666044404,18.78961042348327,19.55818856426886
47,2014-09-17,19.09,19.33,19.0,19.15,18.415945,4339600,17,9,2014,18.986808727863576,19.214940138573937,19.268461353422097,19.05747490802164,19.657522998351105
48,2014-09-18,19.27,19.459999,19.209999,19.440001000000002,18.694832,5490100,18,9,2014,19.1427677700795,19.376770885312762,19.42254865380353,18.97734189222108,19.80447534412579
49,2014-09-19,19.5,19.52,19.049999,19.08,18.348625,15032900,19,9,2014,18.983248914545413,19.186272301369158,19.188845528389948,17.021735811019433,19.55789609338752
50,2014-09-22,19.469998999999998,19.469998999999998,18.870001000000002,18.889999,18.165913,5536600,22,9,2014,18.81579337593766,19.01183750566971,19.041955194528796,18.444377508840724,19.438773224917057
51,2014-09-23,18.790001,19.02,18.719998999999998,18.809998999999998,18.088978,4903600,23,9,2014,18.665163936469042,18.9106372954421,18.966558639784438,18.447311159974124,19.327216588538207
52,2014-09-24,18.799999,18.98,18.780001000000002,18.92,18.194765,3989800,24,9,2014,18.661639905269823,18.91566630632122,18.9697587626263,18.581286324034963,19.33004209106973
53,2014-09-25,18.9,18.950001,18.469998999999998,18.51,17.80048,7461000,25,9,2014,18.385387153018996,18.605800788889333,18.63811044101469,17.59724426672809,19.00578595303049
54,2014-09-26,18.57,18.690001000000002,18.49,18.549999,17.838943,6029700,26,9,2014,18.335586864454626,18.591337109316292,18.63533928600644,17.81809063662018,18.985767446268788
55,2014-09-29,18.4,18.65,18.219998999999998,18.52,17.810093,5213500,29,9,2014,18.19237243040675,18.44218581179715,18.504578294658415,17.71642098394384,18.841470728867037
56,2014-09-30,18.440001000000002,18.58,18.23,18.450001,17.742781,6930100,30,9,2014,18.119812546678958,18.37220937534548,18.41926215638658,17.29835381185192,18.7531313380062
57,2014-10-01,18.48,18.610001,18.219998999999998,18.27,17.569677,8774400,1,10,2014,18.222231360721594,18.429095922987305,18.442195699322596,17.91210675908421,18.905794764992635
58,2014-10-02,18.24,18.33,17.77,18.190001000000002,17.492744000000002,7224900,2,10,2014,17.804981258633575,17.99623699691819,18.010907479514756,17.71553559720781,18.486844202274888
59,2014-10-03,18.299999,18.549999,18.23,18.23,17.531206,5978500,3,10,2014,18.253334569957275,18.480191553317866,18.514979610811466,18.407450133720157,18.96520434773791
60,2014-10-06,18.299999,18.450001,18.0,18.120001000000002,17.425426,4975800,6,10,2014,18.006270752143564,18.22088112904631,18.251038234043847,18.21495127476841,18.70671357062774
61,2014-10-07,18.040001,18.219998999999998,17.91,17.93,17.242708,7547400,7,10,2014,17.879782138095152,18.113368924833306,18.14001714516874,17.61763876641851,18.57381293821672
62,2014-10-08,17.91,18.35,17.77,18.26,17.560064,6504300,8,10,2014,17.95101051501794,18.178607929203693,18.235865744732223,17.847785956631974,18.654562254696373
63,2014-10-09,18.18,18.200001,17.76,17.91,17.223476,7673900,9,10,2014,17.690010747489367,17.90448481303618,17.916332839928643,17.302659310182104,18.36171160244121
64,2014-10-10,17.77,17.83,16.84,16.85,16.204110999999997,17284400,10,10,2014,16.982346843940576,17.150894019318542,17.14152103612551,14.777915840567177,17.56755570314933
65,2014-10-13,16.959999,17.299999,16.77,16.790001,16.146411999999998,9940700,13,10,2014,16.864680186223723,17.106404432471727,17.14834886004627,15.981721617177357,17.54188684751025
66,2014-10-14,17.02,17.65,16.92,17.18,16.52146,9415500,14,10,2014,17.217255911226573,17.460823245449962,17.534721993627826,16.412342487927425,17.905213461031295
67,2014-10-15,16.93,17.530001000000002,16.82,17.440001000000002,16.771496,10110700,15,10,2014,17.09210164942678,17.338333338211452,17.408059636211803,16.12926297167485,17.773919562147015
68,2014-10-16,17.129998999999998,17.65,17.09,17.450001,16.781111,8777900,16,10,2014,17.267231381595508,17.52396112841874,17.589814750592012,16.518311705926486,17.957415233104186
69,2014-10-17,17.66,17.860001,17.35,17.42,16.752257999999998,7267900,17,10,2014,17.35309443629518,17.5933720785947,17.631524818924873,16.802765035779707,18.02877072389373
70,2014-10-20,17.42,17.73,17.299999,17.57,16.896511,5008400,20,10,2014,17.31196725090524,17.575113575488846,17.633255518861304,17.097891332377326,18.01145363076452
71,2014-10-21,17.700001,18.34,17.65,18.32,17.61776,8777300,21,10,2014,17.90927714626602,18.170173836281617,18.2521256250906,16.999955968952687,18.59022167159516
72,2014-10-22,18.290001,18.35,17.889999,17.889999,17.204242999999998,5987800,22,10,2014,17.7879888697216,18.032338671196136,18.063560604887925,17.29253271176583,18.454009140953254
73,2014-10-23,18.200001,18.42,18.07,18.290001,17.588911,5361900,23,10,2014,18.001231212766015,18.269384724513948,18.3192665731098,17.622548577635733,18.68735192805527
74,2014-10-24,18.4,18.59,18.290001,18.48,17.771626,5253900,24,10,2014,18.185872397561013,18.458214930454563,18.50598038047805,17.79596134229147,18.870628241127115
75,2014-10-27,18.469998999999998,18.559998999999998,18.27,18.49,17.781244,3627300,27,10,2014,18.100217824507297,18.373445164634862,18.418077371741305,17.893817335560932,18.784547144994065
76,2014-10-28,18.440001000000002,18.950001,18.42,18.93,18.204378,4814500,28,10,2014,18.53003933275471,18.810262920976644,18.895279335711805,18.10795029597621,19.221578391433006
77,2014-10-29,18.85,18.959999,18.639999,18.809998999999998,18.088978,4208500,29,10,2014,18.483162155045306,18.75763246661795,18.80409701497439,18.10646131869724,19.158334622660526
78,2014-10-30,18.76,18.84,18.450001,18.690001000000002,17.973576,4256500,30,10,2014,18.298340773202,18.56680791581537,18.611079924195877,17.868766276698278,18.96667465806744
79,2014-10-31,19.120001000000002,19.549999,19.02,19.540001,18.790997,6407900,31,10,2014,19.082530687651712,19.361209153204364,19.435654901826197,18.265253108917992,19.749880654156037
80,2014-11-03,19.99,20.059998999999998,19.77,19.870001000000002,19.108342999999998,7718300,3,11,2014,19.679256049177525,19.91472123988773,19.921159825781174,19.41971590921504,20.384378481106587
81,2014-11-04,20.0,20.200001,19.67,20.129998999999998,19.358376999999997,9004900,4,11,2014,19.720877333855157,19.94407060771785,19.961226605859693,19.187171706855846,20.412453525270294
82,2014-11-05,20.25,20.26,19.98,20.129998999999998,19.358376999999997,8391300,5,11,2014,19.84995702911985,20.085807883436594,20.085724314630923,19.39787858463109,20.542808569779773
83,2014-11-06,20.17,20.25,19.860001,20.219998999999998,19.444931,9852200,6,11,2014,19.79807874761954,20.030635654729384,20.034541561162797,19.048559045855026,20.47973250166317
84,2014-11-07,20.450001,20.690001000000002,19.59,19.790001,19.031412,11270000,7,11,2014,19.84678241463149,20.022578027326226,20.040474770559555,18.744740824071012,20.489125556013747
85,2014-11-10,19.77,20.15,19.719998999999998,20.02,19.252592,7334700,10,11,2014,19.793823897756027,20.053234421317192,20.098200921073854,19.407420364883137,20.507251653922914
86,2014-11-11,19.9,20.01,19.610001,19.780001000000002,19.021798999999998,5324800,11,11,2014,19.538666045443563,19.78484295505031,19.80885418580384,19.446654121025247,20.245805928415912
87,2014-11-12,19.709999,19.76,19.379998999999998,19.65,18.896778,5114600,12,11,2014,19.26796742417025,19.51528473266937,19.534709277521443,19.17671775545482,19.973349696752223
88,2014-11-13,19.719998999999998,19.75,19.389999,19.549999,18.800611,5633200,13,11,2014,19.257727710263936,19.50789967952504,19.52460571579634,19.041247120970702,19.95810833988066
89,2014-11-14,19.57,19.790001,19.379998999999998,19.790001,19.031412,4006200,14,11,2014,19.349170911663265,19.609992697906872,19.65152774291107,19.413820605093587,20.069913948334033
90,2014-11-17,19.700001,19.91,19.57,19.700001,18.944859,3968300,17,11,2014,19.497602746734827,19.770750172312347,19.813631100471042,19.480380582239093,20.2167760150921
91,2014-11-18,19.709999,20.219998999999998,19.66,20.17,19.396847,5194300,18,11,2014,19.80342533577985,20.07741107081735,20.14836055049753,19.549108976960436,20.52214843571958
92,2014-11-19,20.1,20.16,19.799999,20.01,19.324413,6007500,19,11,2014,19.657478478997632,19.92157433581782,19.944917784473887,19.185729493153723,20.346973894636584
93,2014-11-20,19.870001000000002,20.360001,19.809998999999998,20.34,19.643112,5524200,20,11,2014,19.93255800253698,20.210020807192773,20.279528452824124,19.553252611860234,20.644604318172306
94,2014-11-21,20.52,20.549999,20.280001000000002,20.450001,19.74934,4974400,21,11,2014,20.08376882670322,20.35714872576861,20.381615527821154,19.739074316928466,20.777121198123915
95,2014-11-24,20.5,20.67,20.42,20.58,19.874882,3400100,24,11,2014,20.26900006135139,20.56043944672018,20.605961033934364,20.133519459621787,20.979163939089595
96,2014-11-25,20.540001,20.719998999999998,20.5,20.57,19.865226999999997,4756000,25,11,2014,20.340568892967923,20.637673043332192,20.681107807821007,19.934899077943555,21.04278789223023
97,2014-11-26,20.450001,20.940001000000002,20.440001000000002,20.92,20.203238,5481600,26,11,2014,20.52100086162085,20.814286604780005,20.888376360948484,19.962431426535314,21.224098266839768
98,2014-11-28,20.99,21.09,20.799999,20.969998999999998,20.251520000000003,3120800,28,11,2014,20.613199843739125,20.903042600266936,20.94530116442411,20.384017669534792,21.30958183844855
99,2014-12-01,20.879998999999998,21.0,20.549999,20.58,19.874882,4751500,1,12,2014,20.521834141743028,20.761840058149332,20.775699316702756,20.768709033377352,21.26378628229763
100,2014-12-02,20.559998999999998,20.700001,20.370001000000002,20.610001,19.90386,6148800,2,12,2014,20.306097076574815,20.562757760494705,20.5754901709264,20.28926154073953,21.04776148904054
101,2014-12-03,20.709999,21.15,20.65,21.139999,20.415699,7110600,3,12,2014,20.784889962707695,21.04654313553079,21.08792861306064,20.583984588782066,21.529524444697095
102,2014-12-04,21.110001,21.190001000000002,20.809998999999998,20.950001,20.232208,4633300,4,12,2014,20.72618454549587,20.976075436591387,20.988412029118024,20.901016209082908,21.464353069543286
103,2014-12-05,20.959999,21.18,20.950001,21.07,20.348097,4142000,5,12,2014,20.876056365361734,21.152563915302785,21.181124290071494,21.145882047477613,21.634644049630396
104,2014-12-08,21.040001,21.25,20.629998999999998,20.799999,20.087349,5673600,8,12,2014,20.67422645471052,20.919068749746618,20.94530860641092,20.524014254072252,21.396951005057645
105,2014-12-09,20.67,20.780001000000002,20.360001,20.73,20.019745,5986200,9,12,2014,20.28243100079723,20.54394166214123,20.55987631951234,20.056474183725765,21.008178639325905
106,2014-12-10,20.67,20.75,20.25,20.27,19.575508,5109100,10,12,2014,20.180410638140785,20.434522611678222,20.45084838843688,20.06600940182555,20.904070320992034
107,2014-12-11,20.389999,20.530001000000002,20.219998999999998,20.26,19.565849,3391300,11,12,2014,20.106687942340386,20.386583937946654,20.414518864607828,20.301661181901135,20.856113469243695
108,2014-12-12,19.99,20.17,19.610001,19.629998999999998,18.957432,8099100,12,12,2014,19.600900671503638,19.86360189725667,19.883707714920135,18.89556501151992,20.31105038633489
109,2014-12-15,19.860001,20.219998999999998,19.51,19.57,18.899487,6367400,15,12,2014,19.623229734002734,19.890778968964547,19.936776683539478,19.14041609429493,20.345565514508117
110,2014-12-16,19.549999,19.860001,19.34,19.35,18.687031,4632700,16,12,2014,19.356889509432904,19.643123379587,19.689658609418274,19.17124657915549,20.09776908848255
111,2014-12-17,19.74,20.17,19.1,20.139999,19.449961,8639900,17,12,2014,19.36372632602729,19.6064177239199,19.655351128577124,18.375365992761566,20.055242114454032
112,2014-12-18,20.389999,20.629998999999998,20.030001000000002,20.219998999999998,19.527216,5653900,18,12,2014,20.035987504311464,20.310600837927627,20.34842134024605,19.58054449830416,20.752982163184363
113,2014-12-19,20.360001,20.5,20.17,20.42,19.720371,8138200,19,12,2014,20.033346031296162,20.329814899372277,20.35086499915151,19.11971762480396,20.741002723642715
114,2014-12-22,20.4,20.780001000000002,20.33,20.780001000000002,20.068035000000002,3724400,22,12,2014,20.331855224853655,20.639172767375,20.699638504073576,20.1334780942023,21.073349520780162
115,2014-12-23,20.940001000000002,21.040001,20.629998999999998,20.65,19.942484,2732000,23,12,2014,20.480801042525997,20.773298617657765,20.80865763126151,20.392438066116238,21.20662794275738
116,2014-12-24,20.700001,20.73,20.549999,20.57,19.865226999999997,1141100,24,12,2014,20.281509164088448,20.59489972970683,20.628257199682764,20.46637359206327,21.025267189693416
117,2014-12-26,20.57,20.700001,20.52,20.59,19.884541,1315900,26,12,2014,20.290288038044963,20.61543681703019,20.6601281713521,20.394658649264457,21.03798356489454
118,2014-12-29,20.530001000000002,20.700001,20.43,20.559998999999998,19.855572,2073600,29,12,2014,20.23791209989301,20.564089249433458,20.61329600838623,20.105560254611472,20.974967338509238
119,2014-12-30,20.42,20.52,20.34,20.370001000000002,19.672082999999997,2803000,30,12,2014,20.07953972280518,20.412576067890495,20.4533610914292,19.78624906482338,20.81138208400128
120,2014-12-31,20.4,20.51,19.99,20.049999,19.363047,4157500,31,12,2014,19.848271116015127,20.151660188635567,20.191000919874227,19.2396702259303,20.55276493161309
121,2015-01-02,20.129998999999998,20.280001000000002,19.809998999999998,20.129998999999998,19.440302,2842000,2,1,2015,19.93596035048492,20.03698706102875,20.135299948130807,21.43819741700112,20.55606954222433
122,2015-01-05,20.129998999999998,20.190001000000002,19.700001,19.790001,19.111956,4948800,5,1,2015,19.77891310640328,19.878982807396056,19.964690019829362,20.792645241746083,20.37437210507681
123,2015-01-06,19.82,19.84,19.17,19.190001000000002,18.532511,4944100,6,1,2015,19.286423135907995,19.370272210937703,19.453231739024204,20.242649794938114,19.870279563176197
124,2015-01-07,19.33,19.5,19.08,19.139999,18.484222,8045200,7,1,2015,19.179152236394486,19.30153362351515,19.391590245993328,19.6007484633933,19.768875700449406
125,2015-01-08,19.360001,19.98,19.35,19.860001,19.17955,7094500,8,1,2015,19.73102262938633,19.86494690000996,20.00439658625507,20.328243594837584,20.34482638070194
126,2015-01-09,19.93,20.09,19.66,19.940001000000002,19.256817,5238500,9,1,2015,19.74821052908652,19.870707166918177,19.96899337804001,20.604904265052156,20.347889659376996
127,2015-01-12,19.99,20.0,19.51,19.690001000000002,19.015376999999997,4768300,12,1,2015,19.533907092492626,19.647329912912976,19.73426493813652,20.351017022396473,20.118691615524412
128,2015-01-13,19.84,20.24,19.52,19.66,18.986406,5918000,13,1,2015,19.805546307266894,19.925510622300518,20.04995271344778,20.41121521893461,20.397066384334586
129,2015-01-14,19.450001,19.799999,19.4,19.74,19.063663000000002,3881500,14,1,2015,19.543900207304546,19.69542107513062,19.821089921224782,20.51723965158994,20.16338447317407
130,2015-01-15,19.879998999999998,20.0,19.59,19.6,18.928467,4723300,15,1,2015,19.62540734346851,19.76113028271372,19.861705874833604,20.380848725082075,20.21902937313675
131,2015-01-16,19.57,19.98,19.51,19.959999,19.276127,4537800,16,1,2015,19.69895566574806,19.85171436088676,19.98327077937354,20.49019496810478,20.31114636215468
132,2015-01-20,20.1,20.209999,19.77,20.02,19.334068,3507700,20,1,2015,19.78865131272653,19.93121332024995,20.038208589373497,20.59729148399641,20.379574214840588
133,2015-01-21,19.91,20.35,19.77,20.299999,19.604477,3619500,21,1,2015,19.989509302398147,20.143490882603853,20.284735032063764,20.775844261497706,20.594756852791534
134,2015-01-22,20.34,20.709999,20.129998999999998,20.65,19.942484,3992800,22,1,2015,20.31347726416797,20.463144167275708,20.596805097747165,20.98955720217999,20.907335320299886
135,2015-01-23,20.67,20.75,20.5,20.709999,20.000431,3010400,23,1,2015,20.42717598137341,20.590237286564133,20.69740131924779,21.24665455001516,21.021558757014567
136,2015-01-26,20.620001000000002,20.719998999999998,20.49,20.620001000000002,19.913513000000002,3331000,26,1,2015,20.406922205670213,20.580316335402237,20.691035339969346,21.078926414200403,20.998036666845024
137,2015-01-27,20.299999,20.32,19.59,19.629998999999998,18.957432,8948700,27,1,2015,19.641069416200594,19.764966673211752,19.85349061724419,19.201593084357963,20.16497325447167
138,2015-01-28,19.870001000000002,19.950001,19.299999,19.309998999999998,18.648397,6818200,28,1,2015,19.34431749281623,19.484108201523142,19.585677271745965,19.275309092864138,19.891730320768772
139,2015-01-29,19.32,19.889999,19.23,19.780001000000002,19.102297,5883500,29,1,2015,19.504610957470817,19.680512424394692,19.8354933459879,19.640877933225546,20.0933443146724
140,2015-01-30,19.639999,19.870001000000002,19.17,19.200001,18.542170000000002,7455000,30,1,2015,19.29431586673155,19.444818020506183,19.561614934681074,19.063114189517318,19.844141169583004
141,2015-02-02,19.32,19.700001,18.940001000000002,19.620001000000002,18.947782999999998,6490100,2,2,2015,19.251681759688893,19.369170511684178,19.47722853739441,20.025437521598548,19.880603471798707
142,2015-02-03,19.76,20.129998999999998,19.66,20.110001,19.420988,4586700,3,2,2015,19.862229489491313,20.007164436677638,20.119684182300787,20.978386274319142,20.513829749767787
143,2015-02-04,20.049999,20.389999,19.99,20.16,19.469276,4537900,4,2,2015,20.150331688350207,20.300961906743712,20.411112175157427,21.246746840763585,20.800657192776065
144,2015-02-05,20.18,20.5,20.16,20.49,19.787968,3511200,5,2,2015,20.285163114131393,20.44191271096426,20.553585945718098,21.538122037142138,20.941663127172518
145,2015-02-06,20.469998999999998,20.709999,20.309998999999998,20.4,19.701052,5263100,6,2,2015,20.415941212989196,20.562619778236815,20.661972453577135,21.303003652717837,21.049315490573136
146,2015-02-09,20.280001000000002,20.440001000000002,20.15,20.379998999999998,19.681739999999998,6848600,9,2,2015,20.167795974766534,20.327555232100504,20.416690831575764,20.67807368252693,20.78876101455475
147,2015-02-10,20.4,20.959999,20.309998999999998,20.950001,20.232208,5655100,10,2,2015,20.63747207618323,20.790632832784677,20.924978550806244,21.341123005143558,21.272002973560376
148,2015-02-11,21.0,21.0,20.67,20.809998999999998,20.097006,8020800,11,2,2015,20.619935058111082,20.766559167067165,20.837445379781443,20.826154644482607,21.212839442541394
149,2015-02-12,22.0,22.5,21.870001000000002,22.299999,21.535954999999998,16922600,12,2,2015,22.169579155640776,22.31802837890472,22.415040636886815,20.775376334122235,22.71592415235184
150,2015-02-13,22.25,22.34,21.91,22.309998999999998,21.545609,7752100,13,2,2015,21.932309063907155,22.07399063609553,22.15580779804725,22.118466012026047,22.516673402380583
151,2015-02-17,22.27,22.49,22.129998999999998,22.379998999999998,21.613213000000002,5083500,17,2,2015,22.170231877085854,22.336205949584038,22.441873812896645,22.734795736474087,22.778765788611047
152,2015-02-18,22.35,22.389999,22.08,22.120001000000002,21.36212,4273700,18,2,2015,22.012188262139603,22.173026924762908,22.263449193593274,22.67100127751715,22.61436135740358
153,2015-02-19,22.4,22.440001000000002,22.08,22.18,21.420065,4235800,19,2,2015,22.025162449053738,22.183243454408437,22.274639323264793,22.652618674249112,22.623229323152827
154,2015-02-20,22.16,22.35,22.0,22.34,21.574585,3943800,20,2,2015,22.007905771155038,22.180215959080435,22.28856439075186,22.67908250337911,22.618913495534457
155,2015-02-23,22.33,22.33,22.049999,22.16,21.400748999999998,3125200,23,2,2015,21.929764560065706,22.10235646429113,22.196014180711828,22.63388837310851,22.531581322846847
156,2015-02-24,22.16,22.309998999999998,21.959999,22.309998999999998,21.628572,3733900,24,2,2015,21.931166194385725,22.109980996431574,22.218129391271916,22.50723540944406,22.53543465040469
157,2015-02-25,22.219998999999998,22.32,22.040001,22.139999,21.463764,3095500,25,2,2015,21.958402708701158,22.142656665461946,22.248215677456457,22.618653243027733,22.565324897102265
158,2015-02-26,22.16,22.33,22.02,22.200001,21.521936,3821600,26,2,2015,21.978316542677703,22.166866802776596,22.27835437075032,22.482773914124312,22.582869602832766
159,2015-02-27,22.139999,22.190001000000002,21.98,22.059998999999998,21.386209,3937300,27,2,2015,21.842310588602857,22.034963221706185,22.13463606334271,22.289861294573218,22.442066713408785
